,Compound,Positive,Negative,Neutral
765,0.8736,0.178,0.107,0.715
766,0.0,0.0,0.0,0.0
767,0.0,0.0,0.0,0.0
768,0.0,0.0,0.0,0.0
769,0.0,0.0,0.0,0.0
770,0.0,0.0,0.0,0.0
771,0.5562,0.234,0.0,0.766
772,-0.0516,0.152,0.196,0.652
773,0.0,0.0,0.0,0.0
774,0.0,0.0,0.0,0.0
775,0.0,0.0,0.0,1.0
776,0.0,0.0,0.0,0.0
777,0.0,0.0,0.0,0.0
778,-0.296,0.0,0.121,0.879
779,0.0,0.0,0.0,0.0
780,0.0,0.0,0.0,0.0
781,0.0,0.0,0.0,0.0
782,0.0,0.0,0.0,1.0
783,0.0,0.0,0.0,0.0
784,0.0,0.0,0.0,0.0
785,0.5873,0.211,0.0,0.789
786,0.0,0.0,0.0,1.0
787,-0.1027,0.0,0.091,0.909
788,0.0,0.0,0.0,0.0
789,0.0,0.0,0.0,1.0
790,0.0,0.0,0.0,0.0
791,0.7906,0.389,0.0,0.611
792,0.0,0.0,0.0,0.0
793,0.0,0.0,0.0,0.0
794,0.4939,0.151,0.0,0.849
795,0.906,0.183,0.03,0.787
796,0.0,0.0,0.0,0.0
797,0.0,0.0,0.0,0.0
798,0.0,0.0,0.0,0.0
799,0.0,0.0,0.0,0.0
800,0.0,0.0,0.0,0.0
801,-0.34,0.0,0.13,0.87
802,0.0,0.0,0.0,0.0
803,0.4939,0.082,0.0,0.918
804,-0.34,0.0,0.094,0.906
805,-0.3612,0.037,0.067,0.896
806,0.0,0.0,0.0,0.0
807,0.0,0.0,0.0,0.0
808,-0.34,0.0,0.138,0.862
809,0.4215,0.182,0.084,0.734
810,0.0,0.0,0.0,0.0
811,0.0772,0.106,0.0,0.894
812,0.8625,0.157,0.0,0.843
813,0.7424,0.212,0.058,0.73
814,0.0,0.0,0.0,0.0
815,0.0,0.0,0.0,0.0
816,0.8225,0.281,0.0,0.719
817,0.0,0.0,0.0,0.0
818,0.0,0.0,0.0,1.0
819,0.9549,0.161,0.0,0.839
820,0.0,0.0,0.0,0.0
821,0.0,0.0,0.0,0.0
822,0.0,0.0,0.0,0.0
823,0.0,0.0,0.0,0.0
824,-0.34,0.0,0.375,0.625
825,0.0,0.0,0.0,0.0
826,0.0,0.0,0.0,0.0
827,0.0,0.0,0.0,0.0
828,0.0,0.0,0.0,0.0
829,0.0,0.0,0.0,1.0
830,0.0,0.0,0.0,0.0
831,0.0,0.0,0.0,0.0
832,0.0,0.0,0.0,0.0
833,0.0,0.0,0.0,0.0
834,0.0,0.0,0.0,0.0
835,0.0,0.0,0.0,0.0
836,0.0,0.0,0.0,0.0
837,0.0,0.0,0.0,0.0
838,0.0,0.0,0.0,0.0
839,0.0,0.0,0.0,1.0
840,0.0,0.0,0.0,0.0
841,0.5562,0.216,0.0,0.784
842,0.0,0.0,0.0,0.0
843,0.0,0.0,0.0,0.0
844,0.5399,0.225,0.0,0.775
845,0.0,0.0,0.0,0.0
846,0.0,0.0,0.0,0.0
847,0.0,0.0,0.0,0.0
848,0.0,0.0,0.0,0.0
849,-0.4767,0.0,0.383,0.617
850,0.0,0.0,0.0,0.0
851,0.0,0.0,0.0,1.0
852,-0.4404,0.088,0.187,0.725
853,0.0,0.0,0.0,0.0
854,0.0,0.0,0.0,0.0
855,-0.9468,0.076,0.264,0.66
856,0.0,0.0,0.0,0.0
857,0.4404,0.172,0.0,0.828
858,0.0,0.0,0.0,0.0
859,0.6597,0.063,0.014,0.922
860,0.743,0.356,0.082,0.562
861,0.0,0.0,0.0,0.0
862,0.9696,0.156,0.063,0.781
863,0.5035,0.066,0.0,0.934
864,0.1531,0.151,0.144,0.706
865,0.9322,0.218,0.0,0.782
866,0.2732,0.139,0.0,0.861
867,0.8519,0.258,0.054,0.688
868,0.0,0.0,0.0,0.0
869,-0.6114,0.0,0.571,0.429
870,0.0,0.0,0.0,0.0
871,0.0,0.0,0.0,0.0
872,0.0,0.0,0.0,0.0
873,0.0,0.0,0.0,0.0
874,0.0,0.0,0.0,0.0
875,0.0,0.0,0.0,0.0
876,0.0,0.0,0.0,1.0
877,0.0,0.0,0.0,0.0
878,0.9169,0.373,0.0,0.627
879,0.0,0.0,0.0,0.0
880,0.5848,0.655,0.0,0.345
881,0.5256,0.268,0.0,0.732
882,0.0,0.0,0.0,0.0
883,0.0,0.0,0.0,0.0
884,0.0,0.0,0.0,0.0
885,0.0,0.0,0.0,0.0
886,0.0,0.0,0.0,1.0
887,0.8883,0.51,0.085,0.405
888,0.0,0.0,0.0,0.0
889,0.0,0.0,0.0,0.0
890,0.0,0.0,0.0,0.0
891,0.0,0.0,0.0,0.0
892,0.0,0.0,0.0,0.0
893,0.0,0.0,0.0,0.0
894,0.0,0.0,0.0,0.0
895,0.0,0.0,0.0,0.0
896,0.0,0.0,0.0,0.0
897,0.0,0.0,0.0,0.0
898,0.0,0.0,0.0,1.0
899,0.0,0.0,0.0,0.0
900,0.5562,0.058,0.0,0.942
901,0.0,0.0,0.0,0.0
902,0.0,0.0,0.0,0.0
903,0.4389,0.208,0.0,0.792
904,0.0,0.0,0.0,0.0
905,-0.68,0.0,0.187,0.813
906,0.0,0.0,0.0,0.0
907,0.0,0.0,0.0,0.0
908,0.0,0.0,0.0,0.0
909,0.5106,0.281,0.0,0.719
910,0.908,0.307,0.0,0.693
911,0.0258,0.068,0.0,0.932
912,0.0,0.0,0.0,0.0
913,0.0,0.0,0.0,0.0
914,0.5093,0.451,0.0,0.549
915,0.0,0.0,0.0,0.0
916,0.0,0.0,0.0,0.0
917,0.0,0.0,0.0,0.0
918,0.0,0.0,0.0,0.0
919,0.0,0.0,0.0,1.0
920,0.4404,0.121,0.0,0.879
921,0.0,0.0,0.0,0.0
922,0.0,0.0,0.0,0.0
923,0.0,0.0,0.0,0.0
924,0.0,0.0,0.0,0.0
925,0.0,0.0,0.0,0.0
926,0.34,0.138,0.0,0.862
927,0.0,0.0,0.0,0.0
928,0.8461,0.821,0.0,0.179
929,0.0,0.0,0.0,0.0
930,0.7717,0.219,0.06,0.722
931,0.0,0.0,0.0,0.0
932,0.0,0.0,0.0,0.0
933,0.972,0.271,0.025,0.705
934,-0.7579,0.0,0.2,0.8
935,0.0,0.0,0.0,0.0
936,0.2732,1.0,0.0,0.0
937,0.0,0.0,0.0,0.0
938,0.0,0.0,0.0,0.0
939,0.0,0.0,0.0,0.0
940,0.0,0.0,0.0,1.0
941,0.0,0.0,0.0,0.0
942,0.0,0.0,0.0,0.0
943,0.0,0.0,0.0,0.0
944,-0.2244,0.0,0.07,0.93
945,0.0,0.0,0.0,0.0
946,0.0,0.0,0.0,1.0
947,0.0,0.0,0.0,0.0
948,0.0,0.0,0.0,0.0
949,0.9473,0.173,0.029,0.798
950,0.1027,0.054,0.046,0.9
951,0.0,0.0,0.0,0.0
952,0.0,0.0,0.0,0.0
953,0.0,0.0,0.0,0.0
954,0.0,0.0,0.0,0.0
955,0.0,0.0,0.0,0.0
956,0.0,0.0,0.0,0.0
957,0.0,0.0,0.0,0.0
958,0.9766,0.143,0.021,0.836
959,0.0,0.0,0.0,0.0
960,0.0,0.0,0.0,0.0
961,0.0,0.0,0.0,0.0
962,0.6597,0.31,0.0,0.69
963,-0.1027,0.0,0.123,0.877
964,-0.2245,0.117,0.208,0.674
965,-0.1053,0.072,0.107,0.821
966,0.0,0.0,0.0,0.0
967,0.0,0.0,0.0,1.0
968,0.0,0.0,0.0,0.0
969,0.0,0.0,0.0,0.0
970,0.0,0.0,0.0,0.0
971,-0.1531,0.133,0.171,0.696
972,0.0,0.0,0.0,0.0
973,0.5411,0.36,0.0,0.64
974,0.0,0.0,0.0,0.0
975,0.7506,0.33,0.0,0.67
976,0.0,0.0,0.0,0.0
977,0.0,0.0,0.0,0.0
978,0.0,0.0,0.0,0.0
979,0.0,0.0,0.0,0.0
980,0.0,0.0,0.0,0.0
981,0.7845,0.463,0.0,0.537
982,0.891,0.127,0.0,0.873
983,0.9257,0.149,0.011,0.84
984,0.0,0.0,0.0,0.0
985,0.4404,0.167,0.084,0.749
986,0.0,0.0,0.0,0.0
987,0.0,0.0,0.0,1.0
988,0.0,0.0,0.0,0.0
989,-0.5499,0.077,0.2,0.723
990,0.0,0.0,0.0,0.0
991,0.0,0.0,0.0,0.0
992,0.0,0.0,0.0,0.0
993,0.0,0.0,0.0,0.0
994,0.3182,0.39,0.221,0.39
995,0.0,0.0,0.0,1.0
996,0.6124,0.228,0.083,0.688
997,0.0,0.0,0.0,0.0
998,0.3786,0.047,0.0,0.953
999,0.0,0.0,0.0,0.0
1000,0.4404,0.172,0.0,0.828
1001,0.0,0.0,0.0,0.0
1002,0.0,0.0,0.0,0.0
1003,0.0,0.0,0.0,0.0
1004,0.0,0.0,0.0,0.0
1005,0.0,0.0,0.0,0.0
1006,0.0,0.0,0.0,0.0
1007,0.0,0.0,0.0,0.0
1008,0.2023,0.184,0.0,0.816
1009,0.0,0.0,0.0,0.0
1010,0.0,0.0,0.0,0.0
1011,0.0,0.0,0.0,0.0
1012,0.0,0.0,0.0,0.0
1013,0.0,0.0,0.0,0.0
1014,0.1779,0.055,0.0,0.945
1015,0.0,0.0,0.0,0.0
1016,0.6652,0.151,0.078,0.771
1017,0.0,0.0,0.0,0.0
1018,0.0,0.0,0.0,0.0
1019,0.0,0.0,0.0,0.0
1020,0.0,0.0,0.0,0.0
1021,-0.0258,0.225,0.234,0.541
1022,0.0,0.0,0.0,0.0
1023,0.0,0.0,0.0,1.0
1024,0.0,0.0,0.0,0.0
1025,0.0,0.0,0.0,0.0
1026,0.0,0.0,0.0,1.0
1027,0.0,0.0,0.0,0.0
1028,0.0,0.0,0.0,0.0
1029,0.0,0.0,0.0,0.0
1030,0.0,0.0,0.0,0.0
1031,0.9831,0.313,0.065,0.622
1032,0.836,0.13,0.0,0.87
1033,0.0,0.0,0.0,0.0
1034,0.0,0.0,0.0,0.0
1035,0.0,0.0,0.0,0.0
1036,0.0,0.0,0.0,0.0
1037,0.0,0.0,0.0,0.0
1038,0.0,0.0,0.0,0.0
1039,0.0,0.0,0.0,0.0
1040,0.0,0.0,0.0,0.0
1041,0.5848,0.138,0.0,0.862
1042,0.0,0.0,0.0,1.0
1043,0.0,0.0,0.0,0.0
1044,0.0,0.0,0.0,0.0
1045,0.0,0.0,0.0,0.0
1046,-0.4215,0.0,0.095,0.905
1047,0.6486,0.081,0.0,0.919
1048,0.0,0.0,0.0,0.0
1049,0.0,0.0,0.0,0.0
1050,0.0,0.0,0.0,0.0
1051,0.101,0.258,0.0,0.742
1052,0.0,0.0,0.0,0.0
1053,0.0,0.0,0.0,0.0
1054,0.0,0.0,0.0,0.0
1055,-0.2023,0.055,0.067,0.878
1056,0.6542,0.202,0.118,0.68
1057,0.0,0.0,0.0,1.0
1058,0.0,0.0,0.0,1.0
1059,0.0,0.0,0.0,0.0
1060,0.0,0.0,0.0,0.0
1061,0.0,0.0,0.0,0.0
1062,0.9672,0.366,0.0,0.634
1063,0.0,0.0,0.0,0.0
1064,0.4404,0.112,0.0,0.888
1065,0.7096,0.855,0.0,0.145
1066,0.0,0.0,0.0,0.0
1067,0.0,0.0,0.0,0.0
1068,0.0,0.0,0.0,0.0
1069,0.0,0.0,0.0,0.0
1070,0.1531,0.127,0.0,0.873
1071,0.0,0.0,0.0,0.0
1072,0.0,0.0,0.0,0.0
1073,0.7387,0.251,0.131,0.618
1074,0.0,0.0,0.0,0.0
1075,0.0,0.0,0.0,0.0
1076,0.0,0.0,0.0,0.0
1077,0.0,0.0,0.0,0.0
1078,0.0,0.0,0.0,0.0
1079,0.0,0.0,0.0,1.0
1080,0.0,0.0,0.0,1.0
1081,0.0,0.0,0.0,0.0
1082,0.0,0.0,0.0,0.0
1083,0.0,0.0,0.0,1.0
1084,0.0,0.0,0.0,1.0
1085,0.0,0.0,0.0,1.0
1086,0.0,0.0,0.0,0.0
1087,0.0,0.0,0.0,0.0
1088,0.0,0.0,0.0,0.0
1089,0.0,0.0,0.0,0.0
1090,0.0,0.0,0.0,1.0
1091,0.4588,0.075,0.0,0.925
1092,0.3818,0.238,0.107,0.656
1093,0.0,0.0,0.0,0.0
1094,0.0,0.0,0.0,0.0
1095,0.0,0.0,0.0,1.0
1096,0.0,0.0,0.0,1.0
1097,0.0,0.0,0.0,0.0
1098,0.0,0.0,0.0,0.0
1099,0.34,0.231,0.0,0.769
1100,0.0,0.0,0.0,0.0
1101,0.2516,0.148,0.08,0.772
1102,0.0,0.0,0.0,0.0
1103,0.0,0.0,0.0,0.0
1104,0.0,0.0,0.0,0.0
1105,0.0,0.0,0.0,0.0
1106,0.0,0.0,0.0,1.0
1107,-0.0222,0.134,0.136,0.73
1108,0.0,0.0,0.0,0.0
1109,0.0,0.0,0.0,0.0
1110,0.5499,0.096,0.08,0.823
1111,0.5093,0.354,0.0,0.646
1112,0.0,0.0,0.0,0.0
1113,0.0,0.0,0.0,0.0
1114,0.0,0.0,0.0,0.0
1115,0.0,0.0,0.0,0.0
1116,0.0,0.0,0.0,0.0
1117,0.0,0.0,0.0,0.0
1118,0.0,0.0,0.0,0.0
1119,0.8934,0.416,0.0,0.584
1120,0.0,0.0,0.0,0.0
1121,0.0,0.0,0.0,0.0
1122,0.0,0.0,0.0,0.0
1123,0.0,0.0,0.0,0.0
1124,0.0,0.0,0.0,0.0
1125,0.0,0.0,0.0,0.0
1126,0.0,0.0,0.0,0.0
1127,0.0,0.0,0.0,0.0
1128,-0.2263,0.0,0.042,0.958
1129,-0.2714,0.144,0.165,0.691
1130,0.0,0.0,0.0,0.0
1131,0.0,0.0,0.0,0.0
1132,0.8566,0.246,0.042,0.712
1133,0.0,0.0,0.0,1.0
1134,0.0,0.0,0.0,1.0
1135,0.4767,0.17,0.0,0.83
1136,0.0,0.0,0.0,0.0
1137,0.0,0.0,0.0,1.0
1138,-0.296,0.0,0.059,0.941
1139,0.0,0.0,0.0,0.0
1140,0.0,0.0,0.0,0.0
1141,0.0,0.0,0.0,0.0
1142,0.9459,0.134,0.061,0.805
1143,0.0,0.0,0.0,0.0
1144,0.0,0.0,0.0,0.0
1145,0.8555,0.186,0.037,0.778
1146,0.126,0.062,0.057,0.881
1147,0.0,0.0,0.0,1.0
1148,0.0,0.0,0.0,0.0
1149,0.0,0.0,0.0,0.0
1150,0.9217,0.227,0.0,0.773
1151,0.5346,0.07,0.0,0.93
1152,0.0,0.0,0.0,0.0
1153,0.34,0.218,0.144,0.638
1154,-0.3612,0.061,0.114,0.825
1155,0.0258,0.07,0.049,0.881
1156,0.0,0.0,0.0,0.0
1157,0.0,0.0,0.0,0.0
1158,0.0,0.0,0.0,0.0
1159,0.0,0.0,0.0,0.0
1160,0.0,0.0,0.0,0.0
1161,0.6705,0.091,0.026,0.883
1162,0.6486,0.209,0.0,0.791
1163,-0.1027,0.0,0.049,0.951
1164,0.9505,0.166,0.01,0.824
1165,0.0,0.0,0.0,0.0
1166,0.0,0.0,0.0,0.0
1167,0.0,0.0,0.0,0.0
1168,0.0,0.0,0.0,0.0
1169,0.0,0.0,0.0,0.0
1170,0.0,0.0,0.0,0.0
1171,0.0,0.0,0.0,0.0
1172,0.6369,0.244,0.0,0.756
1173,0.8653,0.548,0.0,0.452
1174,0.0,0.0,0.0,0.0
1175,-0.1027,0.051,0.04,0.909
1176,0.0,0.0,0.0,0.0
1177,0.0,0.0,0.0,0.0
1178,0.0,0.0,0.0,0.0
1179,0.0,0.0,0.0,0.0
1180,-0.296,0.0,0.064,0.936
1181,0.0,0.0,0.0,0.0
1182,-0.2263,0.0,0.112,0.888
1183,0.0,0.0,0.0,1.0
1184,0.7432,0.17,0.116,0.714
1185,0.6369,0.141,0.065,0.795
1186,0.5859,0.186,0.0,0.814
1187,0.8694,0.259,0.044,0.697
1188,0.6696,0.282,0.0,0.718
1189,0.0,0.0,0.0,0.0
1190,0.8883,0.154,0.054,0.791
1191,0.0,0.0,0.0,0.0
1192,-0.8422,0.099,0.189,0.713
1193,0.0,0.0,0.0,0.0
1194,0.0,0.0,0.0,0.0
1195,0.0,0.0,0.0,1.0
1196,0.6275,0.169,0.0,0.831
1197,0.0,0.0,0.0,0.0
1198,0.5859,0.487,0.0,0.513
1199,0.4404,0.236,0.187,0.577
1200,-0.0772,0.152,0.126,0.722
1201,0.0,0.0,0.0,0.0
1202,0.0,0.0,0.0,1.0
1203,0.0,0.0,0.0,0.0
1204,0.8762,0.092,0.017,0.89
1205,-0.2023,0.0,0.167,0.833
1206,0.7543,0.158,0.057,0.784
1207,-0.4215,0.056,0.142,0.802
1208,0.0,0.0,0.0,0.0
1209,0.8622,0.215,0.091,0.694
1210,0.0,0.0,0.0,0.0
1211,0.0,0.0,0.0,0.0
1212,0.4215,0.157,0.0,0.843
1213,0.0,0.0,0.0,0.0
1214,0.675,0.239,0.055,0.707
1215,0.0,0.0,0.0,0.0
1216,0.4404,0.162,0.0,0.838
1217,0.8779,1.0,0.0,0.0
1218,0.5994,0.12,0.0,0.88
1219,0.8268,0.175,0.0,0.825
1220,-0.34,0.0,0.231,0.769
1221,0.2023,0.114,0.0,0.886
1222,0.0,0.0,0.0,1.0
1223,0.0,0.0,0.0,0.0
1224,0.0,0.0,0.0,0.0
1225,0.8225,0.15,0.067,0.783
1226,0.0,0.0,0.0,1.0
1227,0.0,0.0,0.0,0.0
1228,0.0,0.0,0.0,0.0
1229,0.0,0.0,0.0,0.0
1230,0.0,0.0,0.0,1.0
1231,0.0,0.0,0.0,1.0
1232,0.0,0.0,0.0,0.0
1233,0.8243,0.137,0.0,0.863
1234,0.0,0.0,0.0,0.0
1235,0.34,0.211,0.0,0.789
1236,0.0,0.0,0.0,0.0
1237,0.0,0.0,0.0,0.0
1238,0.7906,0.421,0.0,0.579
1239,0.0,0.0,0.0,0.0
1240,0.0,0.0,0.0,0.0
1241,0.0,0.0,0.0,0.0
1242,0.0,0.0,0.0,0.0
1243,0.0,0.0,0.0,0.0
1244,0.0,0.0,0.0,0.0
1245,0.0,0.0,0.0,0.0
1246,0.0,0.0,0.0,0.0
1247,0.4926,0.268,0.137,0.596
1248,0.8402,0.188,0.0,0.812
1249,0.0,0.0,0.0,0.0
1250,0.0,0.0,0.0,0.0
1251,0.0,0.0,0.0,0.0
1252,0.0,0.0,0.0,0.0
1253,0.8356,0.406,0.0,0.594
1254,0.4939,0.244,0.0,0.756
1255,0.0,0.0,0.0,0.0
1256,0.0,0.0,0.0,0.0
1257,0.0,0.0,0.0,0.0
1258,0.9789,0.198,0.049,0.753
1259,0.0,0.0,0.0,0.0
1260,0.0,0.0,0.0,0.0
1261,0.0,0.0,0.0,0.0
1262,0.0258,0.048,0.0,0.952
1263,0.0,0.0,0.0,0.0
1264,0.0,0.0,0.0,0.0
1265,0.0,0.0,0.0,0.0
1266,0.0,0.0,0.0,0.0
1267,0.0,0.0,0.0,0.0
1268,0.0,0.0,0.0,0.0
1269,0.0,0.0,0.0,0.0
1270,0.0,0.0,0.0,0.0
1271,0.0,0.0,0.0,1.0
1272,-0.3612,0.0,0.2,0.8
1273,0.0,0.0,0.0,0.0
1274,0.0,0.0,0.0,0.0
1275,0.0,0.0,0.0,0.0
1276,0.0,0.0,0.0,0.0
1277,0.0,0.0,0.0,1.0
1278,-0.4416,0.067,0.18,0.753
1279,0.0,0.0,0.0,0.0
1280,0.8439,0.82,0.0,0.18
1281,0.3205,0.089,0.04,0.871
1282,0.0,0.0,0.0,0.0
1283,0.0,0.0,0.0,0.0
1284,0.0,0.0,0.0,0.0
1285,-0.022,0.217,0.224,0.559
1286,0.0,0.0,0.0,0.0
1287,0.0,0.0,0.0,1.0
1288,0.0,0.0,0.0,0.0
1289,0.0,0.0,0.0,0.0
1290,0.0,0.0,0.0,0.0
1291,0.0,0.0,0.0,0.0
1292,0.6249,0.255,0.0,0.745
1293,0.0,0.0,0.0,0.0
1294,0.0,0.0,0.0,0.0
1295,0.0,0.0,0.0,0.0
1296,0.0,0.0,0.0,0.0
1297,0.8156,0.19,0.0,0.81
1298,0.0,0.0,0.0,0.0
1299,0.0,0.0,0.0,0.0
1300,0.0,0.0,0.0,0.0
1301,0.0,0.0,0.0,0.0
1302,0.0,0.0,0.0,0.0
1303,0.0,0.0,0.0,0.0
1304,0.0,0.0,0.0,0.0
1305,0.4127,0.074,0.042,0.885
1306,0.0,0.0,0.0,0.0
1307,0.0,0.0,0.0,0.0
1308,0.0,0.0,0.0,0.0
1309,0.0,0.0,0.0,0.0
1310,0.0,0.0,0.0,0.0
1311,0.7345,0.181,0.0,0.819
1312,0.8516,0.149,0.0,0.851
1313,0.0,0.0,0.0,0.0
1314,0.0,0.0,0.0,0.0
1315,0.0,0.0,0.0,0.0
1316,0.0,0.0,0.0,0.0
1317,0.0,0.0,0.0,0.0
1318,0.0,0.0,0.0,0.0
1319,0.7783,0.531,0.0,0.469
1320,0.6369,0.318,0.0,0.682
1321,0.6249,0.406,0.0,0.594
1322,0.0,0.0,0.0,1.0
1323,-0.3535,0.0,0.141,0.859
1324,0.0,0.0,0.0,0.0
1325,0.0,0.0,0.0,0.0
1326,0.9517,0.159,0.0,0.841
1327,0.0,0.0,0.0,0.0
1328,0.0,0.0,0.0,0.0
1329,0.0,0.0,0.0,0.0
1330,0.0,0.0,0.0,1.0
1331,0.9897,0.221,0.021,0.758
1332,0.0,0.0,0.0,0.0
1333,0.0,0.0,0.0,0.0
1334,0.8705,0.361,0.0,0.639
1335,0.0,0.0,0.0,0.0
1336,0.9485,0.378,0.0,0.622
1337,0.0,0.0,0.0,0.0
1338,0.6322,0.233,0.0,0.767
1339,0.9574,0.175,0.02,0.805
1340,0.0,0.0,0.0,0.0
1341,0.9824,0.156,0.042,0.802
1342,0.8702,0.287,0.0,0.713
1343,0.0,0.0,0.0,0.0
1344,0.0516,0.107,0.099,0.794
1345,0.8478,0.891,0.0,0.109
1346,0.0,0.0,0.0,1.0
1347,0.3382,0.705,0.0,0.295
1348,0.0,0.0,0.0,0.0
1349,0.0,0.0,0.0,1.0
1350,0.0,0.0,0.0,0.0
1351,0.4574,0.749,0.0,0.251
1352,0.0,0.0,0.0,0.0
1353,0.0,0.0,0.0,0.0
1354,0.0,0.0,0.0,0.0
1355,0.0,0.0,0.0,0.0
1356,0.0,0.0,0.0,0.0
1357,0.0,0.0,0.0,0.0
1358,0.0,0.0,0.0,0.0
1359,0.0258,0.094,0.09,0.816
1360,0.8442,0.236,0.074,0.69
1361,0.0,0.0,0.0,0.0
1362,0.9595,0.162,0.02,0.818
1363,0.0,0.0,0.0,0.0
1364,0.0,0.0,0.0,0.0
1365,0.0,0.0,0.0,0.0
1366,0.0,0.0,0.0,0.0
1367,0.0,0.0,0.0,1.0
1368,0.4404,0.244,0.0,0.756
1369,0.4753,0.306,0.0,0.694
1370,0.802,0.59,0.0,0.41
1371,0.0,0.0,0.0,0.0
1372,0.0,0.0,0.0,0.0
1373,0.5423,0.208,0.085,0.707
1374,0.0,0.0,0.0,0.0
1375,0.0,0.0,0.0,1.0
1376,0.0,0.0,0.0,0.0
1377,0.0,0.0,0.0,0.0
1378,0.0,0.0,0.0,1.0
1379,-0.2675,0.06,0.071,0.869
1380,0.7133,0.084,0.046,0.87
1381,0.865,0.184,0.0,0.816
1382,0.0,0.0,0.0,0.0
1383,0.0,0.0,0.0,0.0
1384,0.0,0.0,0.0,0.0
1385,0.0,0.0,0.0,0.0
1386,0.0,0.0,0.0,0.0
1387,0.0,0.0,0.0,0.0
1388,-0.6124,0.126,0.27,0.603
1389,0.0,0.0,0.0,0.0
1390,0.0,0.0,0.0,0.0
1391,0.0,0.0,0.0,0.0
1392,0.0,0.0,0.0,0.0
1393,-0.27,0.067,0.08,0.852
1394,0.0,0.0,0.0,1.0
1395,0.0,0.0,0.0,0.0
1396,0.0,0.0,0.0,0.0
1397,0.0,0.0,0.0,0.0
1398,0.9829,0.151,0.057,0.792
1399,0.0,0.0,0.0,1.0
1400,0.0,0.0,0.0,0.0
1401,0.0,0.0,0.0,0.0
1402,0.4019,0.73,0.0,0.27
1403,0.0,0.0,0.0,0.0
1404,0.0,0.0,0.0,0.0
1405,0.0,0.0,0.0,0.0
1406,0.0,0.0,0.0,0.0
1407,0.0,0.0,0.0,0.0
1408,0.0,0.0,0.0,0.0
1409,-0.128,0.175,0.242,0.583
1410,0.0,0.0,0.0,0.0
1411,-0.296,0.0,0.167,0.833
1412,0.0,0.0,0.0,0.0
1413,0.0,0.0,0.0,0.0
1414,0.6682,0.163,0.0,0.837
1415,0.6705,0.157,0.045,0.798
1416,0.0,0.0,0.0,0.0
1417,0.762,0.304,0.0,0.696
1418,0.6597,0.241,0.0,0.759
1419,0.9008,0.385,0.083,0.532
1420,0.7579,0.321,0.0,0.679
1421,0.7351,0.124,0.046,0.829
1422,0.0,0.0,0.0,1.0
1423,0.765,0.266,0.0,0.734
1424,0.0,0.0,0.0,0.0
1425,0.0,0.0,0.0,0.0
1426,0.9781,0.23,0.061,0.71
1427,0.6124,0.122,0.0,0.878
1428,0.3094,0.132,0.077,0.792
1429,0.0,0.0,0.0,0.0
1430,0.0,0.0,0.0,1.0
1431,0.968,0.221,0.036,0.743
1432,0.0,0.0,0.0,0.0
1433,0.5562,0.123,0.047,0.83
1434,0.0,0.0,0.0,0.0
1435,0.0,0.0,0.0,0.0
1436,0.0,0.0,0.0,0.0
1437,0.0,0.0,0.0,0.0
1438,0.0,0.0,0.0,0.0
1439,0.0,0.0,0.0,0.0
1440,0.1655,0.073,0.0,0.927
1441,0.0,0.0,0.0,1.0
1442,0.0,0.0,0.0,0.0
1443,0.0,0.0,0.0,0.0
1444,0.0,0.0,0.0,0.0
1445,0.0,0.0,0.0,0.0
1446,0.0,0.0,0.0,0.0
1447,0.8773,0.236,0.0,0.764
1448,0.8645,0.141,0.0,0.859
1449,0.9908,0.189,0.032,0.78
1450,0.9992,0.218,0.036,0.746
1451,0.0,0.0,0.0,1.0
1452,-0.4648,0.022,0.07,0.908
1453,-0.5106,0.0,0.099,0.901
1454,0.2732,0.058,0.0,0.942
1455,0.9754,0.259,0.12,0.622
1456,0.0,0.0,0.0,0.0
1457,0.0,0.0,0.0,0.0
1458,0.6249,0.406,0.0,0.594
1459,0.0,0.0,0.0,0.0
1460,0.8622,0.207,0.068,0.725
1461,0.0,0.0,0.0,0.0
1462,0.3818,0.067,0.0,0.933
1463,0.719,0.256,0.077,0.667
1464,0.0,0.0,0.0,0.0
1465,0.5927,0.278,0.0,0.722
1466,0.0,0.0,0.0,0.0
1467,-0.7326,0.089,0.165,0.746
1468,0.0,0.0,0.0,0.0
1469,0.7579,0.271,0.051,0.678
1470,0.9903,0.134,0.028,0.838
1471,0.0,0.0,0.0,0.0
1472,0.0,0.0,0.0,0.0
1473,0.4019,1.0,0.0,0.0
1474,0.8906,0.17,0.018,0.811
1475,0.9606,0.362,0.0,0.638
1476,0.0,0.0,0.0,1.0
1477,0.0,0.0,0.0,0.0
1478,0.6419,0.28,0.084,0.635
1479,0.0,0.0,0.0,1.0
1480,0.9361,0.183,0.064,0.753
1481,0.2255,0.049,0.0,0.951
1482,0.3855,0.162,0.142,0.696
1483,0.6249,0.506,0.0,0.494
1484,0.0,0.0,0.0,0.0
1485,0.09,0.077,0.062,0.86
1486,0.0,0.0,0.0,0.0
1487,0.8313,0.394,0.0,0.606
1488,0.0,0.0,0.0,0.0
1489,0.4131,0.115,0.0,0.885
1490,0.9383,0.141,0.098,0.76
1491,0.4404,0.326,0.0,0.674
1492,0.6124,0.294,0.0,0.706
1493,0.7243,0.187,0.078,0.735
1494,0.9801,0.269,0.02,0.711
1495,0.3612,0.116,0.0,0.884
1496,0.4019,0.137,0.0,0.863
1497,-0.296,0.0,0.306,0.694
1498,0.6597,0.293,0.0,0.707
